2021-11-17 21:58:49 status half-configured libisl19:arm64 0.20-2
2021-11-17 21:58:49 status installed libisl19:arm64 0.20-2
2021-11-17 21:58:49 configure python-apt-common:all 1.8.4.3 <none>
2021-11-17 21:58:49 status unpacked python-apt-common:all 1.8.4.3
2021-11-17 21:58:49 status half-configured python-apt-common:all 1.8.4.3
2021-11-17 21:58:49 status installed python-apt-common:all 1.8.4.3
2021-11-17 21:58:49 configure sensible-utils:all 0.0.12 <none>
2021-11-17 21:58:49 status unpacked sensible-utils:all 0.0.12
2021-11-17 21:58:49 status half-configured sensible-utils:all 0.0.12
2021-11-17 21:58:49 status installed sensible-utils:all 0.0.12
2021-11-17 21:58:49 configure libdv4:arm64 1.0.0-12 <none>
2021-11-17 21:58:49 status unpacked libdv4:arm64 1.0.0-12
2021-11-17 21:58:49 status half-configured libdv4:arm64 1.0.0-12
2021-11-17 21:58:49 status installed libdv4:arm64 1.0.0-12
2021-11-17 21:58:50 configure libasyncns0:arm64 0.8-6 <none>
2021-11-17 21:58:50 status unpacked libasyncns0:arm64 0.8-6
2021-11-17 21:58:50 status half-configured libasyncns0:arm64 0.8-6
2021-11-17 21:58:50 status installed libasyncns0:arm64 0.8-6
2021-11-17 21:58:50 configure libwildmidi2:arm64 0.4.3-1 <none>
2021-11-17 21:58:50 status unpacked libwildmidi2:arm64 0.4.3-1
2021-11-17 21:58:50 status half-configured libwildmidi2:arm64 0.4.3-1
2021-11-17 21:58:50 status installed libwildmidi2:arm64 0.4.3-1
2021-11-17 21:58:50 configure libxshmfence1:arm64 1.3-1 <none>
2021-11-17 21:58:50 status unpacked libxshmfence1:arm64 1.3-1
2021-11-17 21:58:50 status half-configured libxshmfence1:arm64 1.3-1
2021-11-17 21:58:50 status installed libxshmfence1:arm64 1.3-1
2021-11-17 21:58:50 configure libbluetooth3:arm64 5.50+imx-mendel3 <none>
2021-11-17 21:58:50 status unpacked libbluetooth3:arm64 5.50+imx-mendel3
2021-11-17 21:58:50 status half-configured libbluetooth3:arm64 5.50+imx-mendel3
2021-11-17 21:58:50 status installed libbluetooth3:arm64 5.50+imx-mendel3
2021-11-17 21:58:50 configure libwavpack1:arm64 5.1.0-6 <none>
2021-11-17 21:58:50 status unpacked libwavpack1:arm64 5.1.0-6
2021-11-17 21:58:50 status half-configured libwavpack1:arm64 5.1.0-6
2021-11-17 21:58:50 status installed libwavpack1:arm64 5.1.0-6
2021-11-17 21:58:50 configure libnfnetlink0:arm64 1.0.1-3+b1 <none>
2021-11-17 21:58:50 status unpacked libnfnetlink0:arm64 1.0.1-3+b1
2021-11-17 21:58:50 status half-configured libnfnetlink0:arm64 1.0.1-3+b1
2021-11-17 21:58:50 status installed libnfnetlink0:arm64 1.0.1-3+b1
2021-11-17 21:58:50 configure libattr1:arm64 1:2.4.48-4 <none>
2021-11-17 21:58:50 status unpacked libattr1:arm64 1:2.4.48-4
2021-11-17 21:58:50 status half-configured libattr1:arm64 1:2.4.48-4
2021-11-17 21:58:50 status installed libattr1:arm64 1:2.4.48-4
2021-11-17 21:58:50 configure libspeexdsp1:arm64 1.2~rc1.2-1+b2 <none>
2021-11-17 21:58:50 status unpacked libspeexdsp1:arm64 1.2~rc1.2-1+b2
2021-11-17 21:58:50 status half-configured libspeexdsp1:arm64 1.2~rc1.2-1+b2
2021-11-17 21:58:50 status installed libspeexdsp1:arm64 1.2~rc1.2-1+b2
2021-11-17 21:58:50 configure libasound2:arm64 1.1.8-1 <none>
2021-11-17 21:58:50 status unpacked libasound2:arm64 1.1.8-1
2021-11-17 21:58:50 status half-configured libasound2:arm64 1.1.8-1
2021-11-17 21:58:50 status installed libasound2:arm64 1.1.8-1
2021-11-17 21:58:50 configure libv4lconvert0:arm64 1.16.3-3 <none>
2021-11-17 21:58:50 status unpacked libv4lconvert0:arm64 1.16.3-3
2021-11-17 21:58:50 status half-configured libv4lconvert0:arm64 1.16.3-3
2021-11-17 21:58:50 status installed libv4lconvert0:arm64 1.16.3-3
2021-11-17 21:58:50 configure libnl-3-200:arm64 3.4.0-1 <none>
2021-11-17 21:58:50 status unpacked libnl-3-200:arm64 3.4.0-1
2021-11-17 21:58:50 status half-configured libnl-3-200:arm64 3.4.0-1
2021-11-17 21:58:50 status installed libnl-3-200:arm64 3.4.0-1
2021-11-17 21:58:50 configure libgeoip1:arm64 1.6.12-1 <none>
2021-11-17 21:58:50 status unpacked libgeoip1:arm64 1.6.12-1
2021-11-17 21:58:50 status half-configured libgeoip1:arm64 1.6.12-1
2021-11-17 21:58:50 status installed libgeoip1:arm64 1.6.12-1
2021-11-17 21:58:50 configure libopencore-amrnb0:arm64 0.1.3-2.1+b2 <none>
2021-11-17 21:58:50 status unpacked libopencore-amrnb0:arm64 0.1.3-2.1+b2
2021-11-17 21:58:50 status half-configured libopencore-amrnb0:arm64 0.1.3-2.1+b2
2021-11-17 21:58:50 status installed libopencore-amrnb0:arm64 0.1.3-2.1+b2
2021-11-17 21:58:50 configure libtasn1-6:arm64 4.13-3 <none>
2021-11-17 21:58:50 status unpacked libtasn1-6:arm64 4.13-3
2021-11-17 21:58:50 status half-configured libtasn1-6:arm64 4.13-3
2021-11-17 21:58:50 status installed libtasn1-6:arm64 4.13-3
2021-11-17 21:58:50 configure libdca0:arm64 0.0.6-1 <none>
2021-11-17 21:58:50 status unpacked libdca0:arm64 0.0.6-1
2021-11-17 21:58:50 status half-configured libdca0:arm64 0.0.6-1
2021-11-17 21:58:50 status installed libdca0:arm64 0.0.6-1
2021-11-17 21:58:50 configure libv4l2rds0:arm64 1.16.3-3 <none>
2021-11-17 21:58:50 status unpacked libv4l2rds0:arm64 1.16.3-3
2021-11-17 21:58:50 status half-configured libv4l2rds0:arm64 1.16.3-3
2021-11-17 21:58:50 status installed libv4l2rds0:arm64 1.16.3-3
2021-11-17 21:58:50 configure libopenjp2-7:arm64 2.3.0-2+deb10u1 <none>
2021-11-17 21:58:50 status unpacked libopenjp2-7:arm64 2.3.0-2+deb10u1
2021-11-17 21:58:50 status half-configured libopenjp2-7:arm64 2.3.0-2+deb10u1
2021-11-17 21:58:50 status installed libopenjp2-7:arm64 2.3.0-2+deb10u1
2021-11-17 21:58:50 configure git-man:all 1:2.20.1-2+deb10u3 <none>
2021-11-17 21:58:50 status unpacked git-man:all 1:2.20.1-2+deb10u3
2021-11-17 21:58:50 status half-configured git-man:all 1:2.20.1-2+deb10u3
2021-11-17 21:58:50 status installed git-man:all 1:2.20.1-2+deb10u3
2021-11-17 21:58:50 configure libopenal-data:all 1:1.19.1-1 <none>
2021-11-17 21:58:50 status unpacked libopenal-data:all 1:1.19.1-1
2021-11-17 21:58:50 status half-configured libopenal-data:all 1:1.19.1-1
2021-11-17 21:58:50 status installed libopenal-data:all 1:1.19.1-1
2021-11-17 21:58:50 configure libthai-data:all 0.1.28-2 <none>
2021-11-17 21:58:50 status unpacked libthai-data:all 0.1.28-2
2021-11-17 21:58:50 status half-configured libthai-data:all 0.1.28-2
2021-11-17 21:58:50 status installed libthai-data:all 0.1.28-2
2021-11-17 21:58:50 configure kbd:arm64 2.0.4-4 <none>
2021-11-17 21:58:50 status unpacked kbd:arm64 2.0.4-4
2021-11-17 21:58:50 status half-configured kbd:arm64 2.0.4-4
2021-11-17 21:58:51 status installed kbd:arm64 2.0.4-4
2021-11-17 21:58:51 configure libssh2-1:arm64 1.8.0-2.1 <none>
2021-11-17 21:58:51 status unpacked libssh2-1:arm64 1.8.0-2.1
2021-11-17 21:58:51 status half-configured libssh2-1:arm64 1.8.0-2.1
2021-11-17 21:58:51 status installed libssh2-1:arm64 1.8.0-2.1
2021-11-17 21:58:51 configure netbase:all 5.6 <none>
2021-11-17 21:58:51 status unpacked netbase:all 5.6
2021-11-17 21:58:51 status half-configured netbase:all 5.6
2021-11-17 21:58:51 status installed netbase:all 5.6
2021-11-17 21:58:51 configure libjson-glib-1.0-common:all 1.4.4-2 <none>
2021-11-17 21:58:51 status unpacked libjson-glib-1.0-common:all 1.4.4-2
2021-11-17 21:58:51 status half-configured libjson-glib-1.0-common:all 1.4.4-2
2021-11-17 21:58:51 status installed libjson-glib-1.0-common:all 1.4.4-2
2021-11-17 21:58:51 configure debianutils:arm64 4.8.6.1 <none>
2021-11-17 21:58:51 status unpacked debianutils:arm64 4.8.6.1
2021-11-17 21:58:51 status half-configured debianutils:arm64 4.8.6.1
2021-11-17 21:58:52 status installed debianutils:arm64 4.8.6.1
2021-11-17 21:58:52 configure libtiff5:arm64 4.1.0+git191117-2~deb10u2 <none>
2021-11-17 21:58:52 status unpacked libtiff5:arm64 4.1.0+git191117-2~deb10u2
2021-11-17 21:58:52 status half-configured libtiff5:arm64 4.1.0+git191117-2~deb10u2
2021-11-17 21:58:52 status installed libtiff5:arm64 4.1.0+git191117-2~deb10u2
2021-11-17 21:58:52 configure libwayland-egl1:arm64 1.16.0-1 <none>
2021-11-17 21:58:52 status unpacked libwayland-egl1:arm64 1.16.0-1
2021-11-17 21:58:52 status half-configured libwayland-egl1:arm64 1.16.0-1
2021-11-17 21:58:52 status installed libwayland-egl1:arm64 1.16.0-1
2021-11-17 21:58:52 configure libusb-1.0-0:arm64 2:1.0.22-2 <none>
2021-11-17 21:58:52 status unpacked libusb-1.0-0:arm64 2:1.0.22-2
2021-11-17 21:58:52 status half-configured libusb-1.0-0:arm64 2:1.0.22-2
2021-11-17 21:58:52 status installed libusb-1.0-0:arm64 2:1.0.22-2
2021-11-17 21:58:52 configure libmpdec2:arm64 2.4.2-2 <none>
2021-11-17 21:58:52 status unpacked libmpdec2:arm64 2.4.2-2
2021-11-17 21:58:52 status half-configured libmpdec2:arm64 2.4.2-2
2021-11-17 21:58:52 status installed libmpdec2:arm64 2.4.2-2
2021-11-17 21:58:52 configure libndp0:arm64 1.6-1+b1 <none>
2021-11-17 21:58:52 status unpacked libndp0:arm64 1.6-1+b1
2021-11-17 21:58:52 status half-configured libndp0:arm64 1.6-1+b1
2021-11-17 21:58:52 status installed libndp0:arm64 1.6-1+b1
2021-11-17 21:58:52 configure dmidecode:arm64 3.2-1 <none>
2021-11-17 21:58:52 status unpacked dmidecode:arm64 3.2-1
2021-11-17 21:58:52 status half-configured dmidecode:arm64 3.2-1
2021-11-17 21:58:52 status installed dmidecode:arm64 3.2-1
2021-11-17 21:58:52 configure glib-networking-common:all 2.58.0-2+deb10u2 <none>
2021-11-17 21:58:52 status unpacked glib-networking-common:all 2.58.0-2+deb10u2
2021-11-17 21:58:52 status half-configured glib-networking-common:all 2.58.0-2+deb10u2
2021-11-17 21:58:52 status installed glib-networking-common:all 2.58.0-2+deb10u2
2021-11-17 21:58:52 configure libbinutils:arm64 2.31.1-16 <none>
2021-11-17 21:58:52 status unpacked libbinutils:arm64 2.31.1-16
2021-11-17 21:58:52 status half-configured libbinutils:arm64 2.31.1-16
2021-11-17 21:58:52 status installed libbinutils:arm64 2.31.1-16
2021-11-17 21:58:52 configure vim-runtime:all 2:8.1.0875-5 <none>
2021-11-17 21:58:52 status unpacked vim-runtime:all 2:8.1.0875-5
2021-11-17 21:58:52 status half-configured vim-runtime:all 2:8.1.0875-5
2021-11-17 21:58:55 status installed vim-runtime:all 2:8.1.0875-5
2021-11-17 21:58:55 configure libbz2-1.0:arm64 1.0.6-9.2~deb10u1 <none>
2021-11-17 21:58:55 status unpacked libbz2-1.0:arm64 1.0.6-9.2~deb10u1
2021-11-17 21:58:55 status half-configured libbz2-1.0:arm64 1.0.6-9.2~deb10u1
2021-11-17 21:58:55 status installed libbz2-1.0:arm64 1.0.6-9.2~deb10u1
2021-11-17 21:58:55 configure libc-dev-bin:arm64 2.28-10 <none>
2021-11-17 21:58:55 status unpacked libc-dev-bin:arm64 2.28-10
2021-11-17 21:58:55 status half-configured libc-dev-bin:arm64 2.28-10
2021-11-17 21:58:55 status installed libc-dev-bin:arm64 2.28-10
2021-11-17 21:58:55 configure libclass-isa-perl:all 0.36-6 <none>
2021-11-17 21:58:55 status unpacked libclass-isa-perl:all 0.36-6
2021-11-17 21:58:55 status half-configured libclass-isa-perl:all 0.36-6
2021-11-17 21:58:55 status installed libclass-isa-perl:all 0.36-6
2021-11-17 21:58:55 configure libdaemon0:arm64 0.14-7 <none>
2021-11-17 21:58:55 status unpacked libdaemon0:arm64 0.14-7
2021-11-17 21:58:55 status half-configured libdaemon0:arm64 0.14-7
2021-11-17 21:58:55 status installed libdaemon0:arm64 0.14-7
2021-11-17 21:58:55 configure libsamplerate0:arm64 0.1.9-2 <none>
2021-11-17 21:58:55 status unpacked libsamplerate0:arm64 0.1.9-2
2021-11-17 21:58:55 status half-configured libsamplerate0:arm64 0.1.9-2
2021-11-17 21:58:55 status installed libsamplerate0:arm64 0.1.9-2
2021-11-17 21:58:55 configure libwebpmux3:arm64 0.6.1-2 <none>
2021-11-17 21:58:55 status unpacked libwebpmux3:arm64 0.6.1-2
2021-11-17 21:58:55 status half-configured libwebpmux3:arm64 0.6.1-2
2021-11-17 21:58:55 status installed libwebpmux3:arm64 0.6.1-2
2021-11-17 21:58:55 configure libbsd0:arm64 0.9.1-2+deb10u1 <none>
2021-11-17 21:58:55 status unpacked libbsd0:arm64 0.9.1-2+deb10u1
2021-11-17 21:58:55 status half-configured libbsd0:arm64 0.9.1-2+deb10u1
2021-11-17 21:58:55 status installed libbsd0:arm64 0.9.1-2+deb10u1
2021-11-17 21:58:55 configure lrzsz:arm64 0.12.21-10 <none>
2021-11-17 21:58:55 status unpacked lrzsz:arm64 0.12.21-10
2021-11-17 21:58:55 status half-configured lrzsz:arm64 0.12.21-10
2021-11-17 21:58:55 status installed lrzsz:arm64 0.12.21-10
2021-11-17 21:58:55 configure libdrm-common:all 2.4.97-1 <none>
2021-11-17 21:58:55 status unpacked libdrm-common:all 2.4.97-1
2021-11-17 21:58:55 status half-configured libdrm-common:all 2.4.97-1
2021-11-17 21:58:55 status installed libdrm-common:all 2.4.97-1
2021-11-17 21:58:55 configure libelf1:arm64 0.176-1.1 <none>
2021-11-17 21:58:55 status unpacked libelf1:arm64 0.176-1.1
2021-11-17 21:58:55 status half-configured libelf1:arm64 0.176-1.1
2021-11-17 21:58:55 status installed libelf1:arm64 0.176-1.1
2021-11-17 21:58:55 configure iputils-ping:arm64 3:20180629-2+deb10u2 <none>
2021-11-17 21:58:55 status unpacked iputils-ping:arm64 3:20180629-2+deb10u2
2021-11-17 21:58:55 status half-configured iputils-ping:arm64 3:20180629-2+deb10u2
2021-11-17 21:58:55 status installed iputils-ping:arm64 3:20180629-2+deb10u2
2021-11-17 21:58:55 configure libevdev2:arm64 1.6.0+dfsg-1 <none>
2021-11-17 21:58:55 status unpacked libevdev2:arm64 1.6.0+dfsg-1
2021-11-17 21:58:55 status half-configured libevdev2:arm64 1.6.0+dfsg-1
2021-11-17 21:58:55 status installed libevdev2:arm64 1.6.0+dfsg-1
2021-11-17 21:58:55 configure libdb5.3:arm64 5.3.28+dfsg1-0.5 <none>
2021-11-17 21:58:55 status unpacked libdb5.3:arm64 5.3.28+dfsg1-0.5
2021-11-17 21:58:55 status half-configured libdb5.3:arm64 5.3.28+dfsg1-0.5
2021-11-17 21:58:55 status installed libdb5.3:arm64 5.3.28+dfsg1-0.5
2021-11-17 21:58:55 configure libblkid1:arm64 2.33.1-0.1 <none>
2021-11-17 21:58:55 status unpacked libblkid1:arm64 2.33.1-0.1
2021-11-17 21:58:55 status half-configured libblkid1:arm64 2.33.1-0.1
2021-11-17 21:58:55 status installed libblkid1:arm64 2.33.1-0.1
2021-11-17 21:58:55 configure iso-codes:all 4.2-1 <none>
2021-11-17 21:58:55 status unpacked iso-codes:all 4.2-1
2021-11-17 21:58:55 status half-configured iso-codes:all 4.2-1
2021-11-17 21:58:55 status installed iso-codes:all 4.2-1
2021-11-17 21:58:55 configure libstdc++6:arm64 8.3.0-6 <none>
2021-11-17 21:58:55 status unpacked libstdc++6:arm64 8.3.0-6
2021-11-17 21:58:55 status half-configured libstdc++6:arm64 8.3.0-6
2021-11-17 21:58:55 status installed libstdc++6:arm64 8.3.0-6
2021-11-17 21:58:55 configure libiw30:arm64 30~pre9-13 <none>
2021-11-17 21:58:55 status unpacked libiw30:arm64 30~pre9-13
2021-11-17 21:58:55 status half-configured libiw30:arm64 30~pre9-13
2021-11-17 21:58:55 status installed libiw30:arm64 30~pre9-13
2021-11-17 21:58:55 configure libzvbi-common:all 0.2.35-16 <none>
2021-11-17 21:58:55 status unpacked libzvbi-common:all 0.2.35-16
2021-11-17 21:58:55 status half-configured libzvbi-common:all 0.2.35-16
2021-11-17 21:58:55 status installed libzvbi-common:all 0.2.35-16
2021-11-17 21:58:55 configure liblsan0:arm64 8.3.0-6 <none>
2021-11-17 21:58:55 status unpacked liblsan0:arm64 8.3.0-6
2021-11-17 21:58:55 status half-configured liblsan0:arm64 8.3.0-6
2021-11-17 21:58:55 status installed liblsan0:arm64 8.3.0-6
2021-11-17 21:58:55 configure libmp3lame0:arm64 3.100-2+b1 <none>
2021-11-17 21:58:55 status unpacked libmp3lame0:arm64 3.100-2+b1
2021-11-17 21:58:55 status half-configured libmp3lame0:arm64 3.100-2+b1
2021-11-17 21:58:55 status installed libmp3lame0:arm64 3.100-2+b1
2021-11-17 21:58:55 configure libvpx5:arm64 1.7.0-3+deb10u1 <none>
2021-11-17 21:58:55 status unpacked libvpx5:arm64 1.7.0-3+deb10u1
2021-11-17 21:58:55 status half-configured libvpx5:arm64 1.7.0-3+deb10u1
2021-11-17 21:58:55 status installed libvpx5:arm64 1.7.0-3+deb10u1
2021-11-17 21:58:55 configure libitm1:arm64 8.3.0-6 <none>
2021-11-17 21:58:55 status unpacked libitm1:arm64 8.3.0-6
2021-11-17 21:58:55 status half-configured libitm1:arm64 8.3.0-6
2021-11-17 21:58:55 status installed libitm1:arm64 8.3.0-6
2021-11-17 21:58:55 configure libvorbisenc2:arm64 1.3.6-2 <none>
2021-11-17 21:58:55 status unpacked libvorbisenc2:arm64 1.3.6-2
2021-11-17 21:58:55 status half-configured libvorbisenc2:arm64 1.3.6-2
2021-11-17 21:58:55 status installed libvorbisenc2:arm64 1.3.6-2
2021-11-17 21:58:55 configure libdvdnav4:arm64 6.0.0-1 <none>
2021-11-17 21:58:55 status unpacked libdvdnav4:arm64 6.0.0-1
2021-11-17 21:58:55 status half-configured libdvdnav4:arm64 6.0.0-1
2021-11-17 21:58:55 status installed libdvdnav4:arm64 6.0.0-1
2021-11-17 21:58:55 configure libgdbm6:arm64 1.18.1-4 <none>
2021-11-17 21:58:55 status unpacked libgdbm6:arm64 1.18.1-4
2021-11-17 21:58:55 status half-configured libgdbm6:arm64 1.18.1-4
2021-11-17 21:58:55 status installed libgdbm6:arm64 1.18.1-4
2021-11-17 21:58:55 configure libtinfo6:arm64 6.1+20181013-2+deb10u2 <none>
2021-11-17 21:58:55 status unpacked libtinfo6:arm64 6.1+20181013-2+deb10u2
2021-11-17 21:58:55 status half-configured libtinfo6:arm64 6.1+20181013-2+deb10u2
2021-11-17 21:58:55 status installed libtinfo6:arm64 6.1+20181013-2+deb10u2
2021-11-17 21:58:56 configure libpopt0:arm64 1.16-12 <none>
2021-11-17 21:58:56 status unpacked libpopt0:arm64 1.16-12
2021-11-17 21:58:56 status half-configured libpopt0:arm64 1.16-12
2021-11-17 21:58:56 status installed libpopt0:arm64 1.16-12
2021-11-17 21:58:56 configure ethtool:arm64 1:4.19-1 <none>
2021-11-17 21:58:56 status unpacked ethtool:arm64 1:4.19-1
2021-11-17 21:58:56 status half-configured ethtool:arm64 1:4.19-1
2021-11-17 21:58:56 status installed ethtool:arm64 1:4.19-1
2021-11-17 21:58:56 configure libiec61883-0:arm64 1.2.0-3 <none>
2021-11-17 21:58:56 status unpacked libiec61883-0:arm64 1.2.0-3
2021-11-17 21:58:56 status half-configured libiec61883-0:arm64 1.2.0-3
2021-11-17 21:58:56 status installed libiec61883-0:arm64 1.2.0-3
2021-11-17 21:58:56 configure libwacom-common:all 0.32-1 <none>
2021-11-17 21:58:56 status unpacked libwacom-common:all 0.32-1
2021-11-17 21:58:56 status half-configured libwacom-common:all 0.32-1
2021-11-17 21:58:56 status installed libwacom-common:all 0.32-1
2021-11-17 21:58:56 configure ncurses-term:all 6.1+20181013-2+deb10u2 <none>
2021-11-17 21:58:56 status unpacked ncurses-term:all 6.1+20181013-2+deb10u2
2021-11-17 21:58:56 status half-configured ncurses-term:all 6.1+20181013-2+deb10u2
2021-11-17 21:58:56 status installed ncurses-term:all 6.1+20181013-2+deb10u2
2021-11-17 21:58:56 configure libtsan0:arm64 8.3.0-6 <none>
2021-11-17 21:58:56 status unpacked libtsan0:arm64 8.3.0-6
2021-11-17 21:58:56 status half-configured libtsan0:arm64 8.3.0-6
2021-11-17 21:58:56 status installed libtsan0:arm64 8.3.0-6
2021-11-17 21:58:56 configure libxkbcommon0:arm64 0.8.2-1 <none>
2021-11-17 21:58:56 status unpacked libxkbcommon0:arm64 0.8.2-1
2021-11-17 21:58:56 status half-configured libxkbcommon0:arm64 0.8.2-1
2021-11-17 21:58:56 status installed libxkbcommon0:arm64 0.8.2-1
2021-11-17 21:58:56 configure libwayland-client0:arm64 1.16.0-1 <none>
2021-11-17 21:58:56 status unpacked libwayland-client0:arm64 1.16.0-1
2021-11-17 21:58:56 status half-configured libwayland-client0:arm64 1.16.0-1
2021-11-17 21:58:56 status installed libwayland-client0:arm64 1.16.0-1
2021-11-17 21:58:56 configure libgme0:arm64 0.6.2-1 <none>
2021-11-17 21:58:56 status unpacked libgme0:arm64 0.6.2-1
2021-11-17 21:58:56 status half-configured libgme0:arm64 0.6.2-1
2021-11-17 21:58:56 status installed libgme0:arm64 0.6.2-1
2021-11-17 21:58:56 configure libksba8:arm64 1.3.5-2 <none>
2021-11-17 21:58:56 status unpacked libksba8:arm64 1.3.5-2
2021-11-17 21:58:56 status half-configured libksba8:arm64 1.3.5-2
2021-11-17 21:58:56 status installed libksba8:arm64 1.3.5-2
2021-11-17 21:58:56 configure bash:arm64 5.0-4 <none>
2021-11-17 21:58:56 status unpacked bash:arm64 5.0-4
2021-11-17 21:58:56 status half-configured bash:arm64 5.0-4
2021-11-17 21:58:57 status installed bash:arm64 5.0-4
2021-11-17 21:58:57 configure libavc1394-0:arm64 0.5.4-5 <none>
2021-11-17 21:58:57 status unpacked libavc1394-0:arm64 0.5.4-5
2021-11-17 21:58:57 status half-configured libavc1394-0:arm64 0.5.4-5
2021-11-17 21:58:57 status installed libavc1394-0:arm64 0.5.4-5
2021-11-17 21:58:57 configure libzvbi0:arm64 0.2.35-16 <none>
2021-11-17 21:58:57 status unpacked libzvbi0:arm64 0.2.35-16
2021-11-17 21:58:57 status half-configured libzvbi0:arm64 0.2.35-16
2021-11-17 21:58:57 status installed libzvbi0:arm64 0.2.35-16
2021-11-17 21:58:57 configure libxapian30:arm64 1.4.11-1 <none>
2021-11-17 21:58:57 status unpacked libxapian30:arm64 1.4.11-1
2021-11-17 21:58:57 status half-configured libxapian30:arm64 1.4.11-1
2021-11-17 21:58:57 status installed libxapian30:arm64 1.4.11-1
2021-11-17 21:58:57 configure libmodplug1:arm64 1:0.8.9.0-2 <none>
2021-11-17 21:58:57 status unpacked libmodplug1:arm64 1:0.8.9.0-2
2021-11-17 21:58:57 status half-configured libmodplug1:arm64 1:0.8.9.0-2
2021-11-17 21:58:57 status installed libmodplug1:arm64 1:0.8.9.0-2
2021-11-17 21:58:57 configure libwayland-server0:arm64 1.16.0-1 <none>
2021-11-17 21:58:57 status unpacked libwayland-server0:arm64 1.16.0-1
2021-11-17 21:58:57 status half-configured libwayland-server0:arm64 1.16.0-1
2021-11-17 21:58:57 status installed libwayland-server0:arm64 1.16.0-1
2021-11-17 21:58:57 configure libice6:arm64 2:1.0.9-2 <none>
2021-11-17 21:58:57 status unpacked libice6:arm64 2:1.0.9-2
2021-11-17 21:58:57 status half-configured libice6:arm64 2:1.0.9-2
2021-11-17 21:58:57 status installed libice6:arm64 2:1.0.9-2
2021-11-17 21:58:57 configure haveged:arm64 1.9.1-7 <none>
2021-11-17 21:58:57 status unpacked haveged:arm64 1.9.1-7
2021-11-17 21:58:57 status half-configured haveged:arm64 1.9.1-7
2021-11-17 21:59:00 status installed haveged:arm64 1.9.1-7
2021-11-17 21:59:00 configure libdw1:arm64 0.176-1.1 <none>
2021-11-17 21:59:00 status unpacked libdw1:arm64 0.176-1.1
2021-11-17 21:59:00 status half-configured libdw1:arm64 0.176-1.1
2021-11-17 21:59:00 status installed libdw1:arm64 0.176-1.1
2021-11-17 21:59:00 configure libxdmcp6:arm64 1:1.1.2-3 <none>
2021-11-17 21:59:00 status unpacked libxdmcp6:arm64 1:1.1.2-3
2021-11-17 21:59:00 status half-configured libxdmcp6:arm64 1:1.1.2-3
2021-11-17 21:59:00 status installed libxdmcp6:arm64 1:1.1.2-3
2021-11-17 21:59:00 configure libproxy1v5:arm64 0.4.15-5+deb10u1 <none>
2021-11-17 21:59:00 status unpacked libproxy1v5:arm64 0.4.15-5+deb10u1
2021-11-17 21:59:00 status half-configured libproxy1v5:arm64 0.4.15-5+deb10u1
2021-11-17 21:59:00 status installed libproxy1v5:arm64 0.4.15-5+deb10u1
2021-11-17 21:59:00 configure libpsl5:arm64 0.20.2-2 <none>
2021-11-17 21:59:00 status unpacked libpsl5:arm64 0.20.2-2
2021-11-17 21:59:00 status half-configured libpsl5:arm64 0.20.2-2
2021-11-17 21:59:00 status installed libpsl5:arm64 0.20.2-2
2021-11-17 21:59:00 configure libxcb1:arm64 1.13.1-2 <none>
2021-11-17 21:59:00 status unpacked libxcb1:arm64 1.13.1-2
2021-11-17 21:59:00 status half-configured libxcb1:arm64 1.13.1-2
2021-11-17 21:59:00 status installed libxcb1:arm64 1.13.1-2
2021-11-17 21:59:00 configure libnewt0.52:arm64 0.52.20-8 <none>
2021-11-17 21:59:00 status unpacked libnewt0.52:arm64 0.52.20-8
2021-11-17 21:59:00 status half-configured libnewt0.52:arm64 0.52.20-8
2021-11-17 21:59:00 status installed libnewt0.52:arm64 0.52.20-8
2021-11-17 21:59:00 configure libfftw3-single3:arm64 3.3.8-2 <none>
2021-11-17 21:59:00 status unpacked libfftw3-single3:arm64 3.3.8-2
2021-11-17 21:59:00 status half-configured libfftw3-single3:arm64 3.3.8-2
2021-11-17 21:59:00 status installed libfftw3-single3:arm64 3.3.8-2
2021-11-17 21:59:01 configure libxcb-xfixes0:arm64 1.13.1-2 <none>
2021-11-17 21:59:01 status unpacked libxcb-xfixes0:arm64 1.13.1-2
2021-11-17 21:59:01 status half-configured libxcb-xfixes0:arm64 1.13.1-2
2021-11-17 21:59:01 status installed libxcb-xfixes0:arm64 1.13.1-2
2021-11-17 21:59:01 configure telnet:arm64 0.17-41.2 <none>
2021-11-17 21:59:01 status unpacked telnet:arm64 0.17-41.2
2021-11-17 21:59:01 status half-configured telnet:arm64 0.17-41.2
2021-11-17 21:59:01 status installed telnet:arm64 0.17-41.2
2021-11-17 21:59:01 configure libc++abi1:arm64 1:7.0-47 <none>
2021-11-17 21:59:01 status unpacked libc++abi1:arm64 1:7.0-47
2021-11-17 21:59:01 status half-configured libc++abi1:arm64 1:7.0-47
2021-11-17 21:59:01 status installed libc++abi1:arm64 1:7.0-47
2021-11-17 21:59:01 configure bsdutils:arm64 1:2.33.1-0.1 <none>
2021-11-17 21:59:01 status unpacked bsdutils:arm64 1:2.33.1-0.1
2021-11-17 21:59:01 status half-configured bsdutils:arm64 1:2.33.1-0.1
2021-11-17 21:59:01 status installed bsdutils:arm64 1:2.33.1-0.1
2021-11-17 21:59:01 configure libxcb-render0:arm64 1.13.1-2 <none>
2021-11-17 21:59:01 status unpacked libxcb-render0:arm64 1.13.1-2
2021-11-17 21:59:01 status half-configured libxcb-render0:arm64 1.13.1-2
